url,date,title,changes,file_name
http://git.savannah.gnu.org/cgit/make.git/commit/?id=3484c9675a8a09904e08e00bf6842d834cd0201d,4 May 2013,"Add memory allocation cleanup to loadable objects.

Add gmk_alloc() and gmk_free() functions so loadable objects can access our
memory model.  Also provide a more extensive example in the manual.",179,data/crawl/make/patch_67.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a0c5d0c63f6801ca16865d04faa223cea440d2c0,4 May 2013,"Don't pump output to the descriptor, as we use FILE* elsewhere.
",83,data/crawl/make/patch_68.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=f88eb23b02088e7549c46231d0dfa4ee8d35a365,28 Apr 2013,"Ensure error messages are printed with sync'd output.

Enhance the child_error() function so that it will write error output to the
child's sync output buffer, if it exists.  If it doesn't the output goes to
stdout/stderr.",168,data/crawl/make/patch_69.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=441b64335590ab91854b997bec07a9578086d895,28 Apr 2013,"Remove support for pre-ANSI variadic function calls.

We've required support for ANSI C (ISO C 89) or better for quite a while.  Get
rid of the old varags.h, doprnt() stuff and simply assume ANSI C variadic
function capability and basic C runtime library support (vfprintf, vsprintf,
etc.)",158,data/crawl/make/patch_70.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=7f01830927969a8386050617385e59070fe9f34b,28 Apr 2013,"Add support for per-job output sync.

A new flag to the -O/--output-sync, ""job"", selects a per-job (that is, per
line of a recipe) output synchronization.  To support this move the close of
the temp file out of the sync_output() function and don't do it until we free
the child, since we may call sync_output() multiple times in a given recipe.
When we set up for a new temp file, if we're in per-job mode we truncate the
file and seek to the beginning to re-use it for every job.",425,data/crawl/make/patch_71.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=14d76545514ac7c1d412cf44419168a70638c042,27 Apr 2013,"Rework the implementation of load.c to increase portability.

It should be sufficient, now, to write a new version of the load_object()
function.  That function won't be called unless we really want to load, so all
checking and parsing is taken care of before that.",130,data/crawl/make/patch_72.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=054d6d91e71bed0d188c2bfa62456610a31018a9,25 Apr 2013,"Improve MS-Windows build scripts.

 build_w32.bat: Improve.  Remove 'setlocal', as it isn't
 supported on Windows 9X.  Add --help and usage instructions.
 Support both debug and optimized builds with GCC under --debug.
 If building out of Git repo, always produce config.h, and edit
 gmk-default.scm into gmk-default.h.
 w32/subproc/build.bat: Support debug and optimized builds with
 GCC.",167,data/crawl/make/patch_73.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e56aad40611fb5c014487c242e7393c84135d88f,27 Apr 2013,"Support .ONESHELL on MS-Windows, for default Windows shells.

 read.c (record_files): Pay attention to .ONESHELL in MS-Windows.
 job.c (construct_command_argv_internal): Support .ONESHELL on
 MS-Windows, when the shell is not a Unixy shell.",130,data/crawl/make/patch_74.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da7df54309eb759837a289ade900fe8e3d6ddc36,27 Apr 2013,"Support --output-sync on MS-Windows.

 w32/compat/posixfcn.c: New file, with emulations of Posix
 functions and Posix functionality for MS-Windows.
 w32/subproc/sub_proc.c: Include io.h.
 (process_noinherit): New function, forces a file descriptor to not
 be inherited by child processes.
 (process_easy): Accept two additional arguments, and use them to
 set up the standard output and standard error handles of the child
 process.
 w32/include/sub_proc.h (process_easy): Adjust prototype.
 (process_noinherit): Add prototype.

 read.c [WINDOWS32]: Include windows.h and sub_proc.h.
 makeint.h (LOCALEDIR) [WINDOWS32}: Define to NULL if not
 defined.  This is needed because the MS-Windows build doesn't have
 a canonical place for LOCALEDIR.
 (WIN32_LEAN_AND_MEAN) [WINDOWS32]: Define, to avoid getting from
 windows.h header too much stuff that could conflict with the code.
 main.c <sync_mutex>: New static variable.
 <switches>: Add support for ""--sync-mutex"" switch.
 (decode_output_sync_flags): Decode the --sync-mutex= switch.
 (prepare_mutex_handle_string) [WINDOWS32]: New function.
 (main): Add ""output-sync"" to .FEATURES.
 job.h (CLOSE_ON_EXEC) [WINDOWS32]: Define to call
 process_noinherit.
 (F_GETFD, F_SETLKW, F_WRLCK, F_UNLCK, struct flock) [WINDOWS32]:
 New macros.
 (RECORD_SYNC_MUTEX): New macro, a no-op for Posix platforms.
 (sync_handle_t): New typedef.
 job.c <sync_handle>: Change type to sync_handle_t.
 (FD_NOT_EMPTY): Seek to the file's end.  Suggested by Frank
 Heckenbach <f.heckenbach@fh-soft.de>.
 (pump_from_tmp_fd) [WINDOWS32]: Switch to_fd to binary mode for
 the duration of this function, and then change back before
 returning.
 (start_job_command) [WINDOWS32]: Support output_sync mode on
 MS-Windows.  Use a system-wide mutex instead of locking
 stdout/stderr.  Call process_easy with two additional arguments:
 child->outfd and child->errfd.
 (exec_command) [WINDOWS32]: Pass two additional arguments, both
 -1, to process_easy, to adjust for the changed function signature.
 function.c (windows32_openpipe) [WINDOWS32]: This function now
 returns an int, which is -1 if it fails and zero otherwise.  It
 also calls 'error' instead of 'fatal', to avoid exiting
 prematurely.
 (func_shell_base) [WINDOWS32]: Call perror_with_name if
 windows32_openpipe fails, now that it always returns.  This avoids
 a compiler warning that error_prefix is not used in the MS-Windows
 build.
 config.h.W32.template (OUTPUT_SYNC): Define.
 build_w32.bat: Add w32/compat/posixfcn.c to compilation and
 linking commands.

 From Frank Heckenbach <f.heckenbach@fh-soft.de>:
 job.c (sync_output): Don't discard the output if
 acquire_semaphore fails; instead, dump the output unsynchronized.",598,data/crawl/make/patch_75.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=2bd957a89d7a5995d5cda145d39a8ec1e315bc0d,15 Apr 2013,"Change the arg option for -O from numeric to string.
",147,data/crawl/make/patch_76.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=af87d5615796cd2d8eaaa52adc73260e13ac15d5,14 Apr 2013,"Handle test timeouts in a more understandable way.
",64,data/crawl/make/patch_77.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4bf3c33f83e79951c3860297b6420e64032f04a7,14 Apr 2013,"Rename the ""parallel-sync"" option to ""output-sync"".
",550,data/crawl/make/patch_78.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=450b7e1a3d3f0b9c84f9b8f6909fa844afacbec5,28 Feb 2013,"Use ENULLLOOP to handle EINTR during realpath().  Fixes Savannah bug
 #38420
",41,data/crawl/make/patch_79.diff
