url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1205.cpp,,,data/crawl/wget/old_hunk_1205.cpp,data/crawl/wget/new_hunk_1205.cpp,-1,33,,"printf ("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],1428,"1939 days, 12:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1203.cpp,,,data/crawl/wget/old_hunk_1203.cpp,data/crawl/wget/new_hunk_1203.cpp,-1,5,,"printf (_(""Cannot specify both --ask-password and --password.\n""));","[""addLog""]","[[], [""printf"", ""_"", ""Cannot"", ""specify"", ""both"", ""ask"", ""password"", ""and"", ""password"", ""\\n""]]",[-6188705697139628531],1427,"8 days, 12:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1202.cpp,,,data/crawl/wget/old_hunk_1202.cpp,data/crawl/wget/new_hunk_1202.cpp,-1,9,,"printf (_(""Password: ""));","[""addLog""]","[[], [""printf"", ""_"", ""Password""]]",[30118503112175184],1426,"8 days, 12:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1202.cpp,,,data/crawl/wget/old_hunk_1202.cpp,data/crawl/wget/new_hunk_1202.cpp,-1,7,,"printf (_(""Password for user \""%s\"": ""), opt.user);","[""addLog""]","[[], [""printf"", ""_"", ""Password"", ""for"", ""user"", ""\\"", ""%s\\"", ""opt"", ""user""]]",[8154870201176354696],1425,"8 days, 12:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1184.cpp,,,data/crawl/wget/old_hunk_1184.cpp,data/crawl/wget/new_hunk_1184.cpp,-1,2,,"logprintf (LOG_VERBOSE, _(""No matches on pattern %s.\n""),
                     quote (u->file));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""No"", ""matches"", ""on"", ""pattern"", ""%s"", ""\\n"", ""quote"", ""u"", ""file""]]",[-20347125697492303840],1424,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1184.cpp,,,data/crawl/wget/old_hunk_1184.cpp,data/crawl/wget/new_hunk_1184.cpp,2,-1,"logprintf (LOG_VERBOSE, _(""No matches on pattern %s.\n""),
                     quote (escnonprint (u->file)));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""No"", ""matches"", ""on"", ""pattern"", ""%s"", ""\\n"", ""quote"", ""escnonprint"", ""u"", ""file""], []]",[18303158842654561022],1423,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1180.cpp,,,data/crawl/wget/old_hunk_1180.cpp,data/crawl/wget/new_hunk_1180.cpp,-1,1,,"logprintf (LOG_VERBOSE, _(""\
Not descending to %s as it is excluded/not-included.\n""),
                     quote (newdir));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Not"", ""descending"", ""to"", ""%s"", ""as"", ""it"", ""is"", ""excluded/not"", ""included"", ""\\n"", ""quote"", ""newdir""]]",[-10496297902905481579],1422,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1180.cpp,,,data/crawl/wget/old_hunk_1180.cpp,data/crawl/wget/new_hunk_1180.cpp,1,-1,"logprintf (LOG_VERBOSE, _(""\
Not descending to %s as it is excluded/not-included.\n""),
                     quote (escnonprint (newdir)));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Not"", ""descending"", ""to"", ""%s"", ""as"", ""it"", ""is"", ""excluded/not"", ""included"", ""\\n"", ""quote"", ""escnonprint"", ""newdir""], []]",[8452331048067738761],1421,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1178.cpp,,,data/crawl/wget/old_hunk_1178.cpp,data/crawl/wget/new_hunk_1178.cpp,-1,2,,"logprintf (LOG_NOTQUIET, _(""Skipping directory %s.\n""),
                       quote (f->name));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""Skipping"", ""directory"", ""%s"", ""\\n"", ""quote"", ""f"", ""name""]]",[-15711587922950092440],1420,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1178.cpp,,,data/crawl/wget/old_hunk_1178.cpp,data/crawl/wget/new_hunk_1178.cpp,2,-1,"logprintf (LOG_NOTQUIET, _(""Skipping directory %s.\n""),
                       quote (escnonprint (f->name)));",,"[""removeLog""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""Skipping"", ""directory"", ""%s"", ""\\n"", ""quote"", ""escnonprint"", ""f"", ""name""], []]",[13667621068112349622],1419,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1175.cpp,,,data/crawl/wget/old_hunk_1175.cpp,data/crawl/wget/new_hunk_1175.cpp,-1,2,,"logprintf (LOG_NOTQUIET, _(""No such file %s.\n\n""),
                     quote (u->file));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""file"", ""%s"", ""\\n\\n"", ""quote"", ""u"", ""file""]]",[-20846359915818578889],1418,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1175.cpp,,,data/crawl/wget/old_hunk_1175.cpp,data/crawl/wget/new_hunk_1175.cpp,2,-1,"logprintf (LOG_NOTQUIET, _(""No such file %s.\n\n""),
                     quote (escnonprint (u->file)));",,"[""removeLog""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""file"", ""%s"", ""\\n\\n"", ""quote"", ""escnonprint"", ""u"", ""file""], []]",[18802393060980836071],1417,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1172.cpp,,,data/crawl/wget/old_hunk_1172.cpp,data/crawl/wget/new_hunk_1172.cpp,-1,2,,"logprintf (LOG_NOTQUIET, _(""No such directory %s.\n\n""),
                         quote (u->dir));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""directory"", ""%s"", ""\\n\\n"", ""quote"", ""u"", ""dir""]]",[-20410138862878677631],1416,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1172.cpp,,,data/crawl/wget/old_hunk_1172.cpp,data/crawl/wget/new_hunk_1172.cpp,2,-1,"logprintf (LOG_NOTQUIET, _(""No such directory %s.\n\n""),
                         quote (escnonprint (u->dir)));",,"[""removeLog""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""directory"", ""%s"", ""\\n\\n"", ""quote"", ""escnonprint"", ""u"", ""dir""], []]",[18366172008040934813],1415,"2 days, 18:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,373,-1,"fprintf (stderr, ""%s: bad xfree(0x%0*lx) at %s:%d\n"",
               exec_name, PTR_FORMAT (ptr), source_file, source_line);",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""%s"", ""bad"", ""xfree"", ""0x%0*lx"", ""at"", ""%s"", ""%d\\n"", ""exec_name"", ""PTR_FORMAT"", ""ptr"", ""source_file"", ""source_line""], []]",[10259722913317767744],1414,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,367,-1,"fprintf (stderr, ""%s: xfree(NULL) at %s:%d\n"",
               exec_name, source_file, source_line);",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""%s"", ""xfree"", ""NULL"", ""at"", ""%s"", ""%d\\n"", ""exec_name"", ""source_file"", ""source_line""], []]",[4370534444044827330],1413,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,311,-1,"printf (""0x%0*lx: %s:%d\n"", PTR_FORMAT (malloc_table[i].ptr),
              malloc_table[i].file, malloc_table[i].line);",,"[""removeLog""]","[[""printf"", ""0x%0*lx"", ""%s"", ""%d\\n"", ""PTR_FORMAT"", ""malloc_table[i]"", ""ptr"", ""malloc_table[i]"", ""file"", ""malloc_table[i]"", ""line""], []]",[-26615079706352629584],1412,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,257,-1,"fprintf (stderr, ""Increase SZ to a larger value and recompile.\n"");",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""Increase"", ""SZ"", ""to"", ""a"", ""larger"", ""value"", ""and"", ""recompile"", ""\\n""], []]",[39101083762086893756],1411,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,73,-1,"logprintf (LOG_ALWAYS,
                 _(""%s: %s: Failed to allocate %ld bytes; memory exhausted.\n""),
                 exec_name, context, attempted_size);",,"[""removeLog""]","[[""logprintf"", ""LOG_ALWAYS"", ""_"", ""%s"", ""%s"", ""Failed"", ""to"", ""allocate"", ""%ld"", ""bytes"", ""memory"", ""exhausted"", ""\\n"", ""exec_name"", ""context"", ""attempted_size""], []]",[3321863787734190554],1410,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,67,-1,"logprintf (LOG_ALWAYS,
                 _(""%s: %s: Failed to allocate enough memory; memory exhausted.\n""),
                 exec_name, context);",,"[""removeLog""]","[[""logprintf"", ""LOG_ALWAYS"", ""_"", ""%s"", ""%s"", ""Failed"", ""to"", ""allocate"", ""enough"", ""memory"", ""memory"", ""exhausted"", ""\\n"", ""exec_name"", ""context""], []]",[-12318194782153919715],1409,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1160.cpp,,,data/crawl/wget/old_hunk_1160.cpp,data/crawl/wget/new_hunk_1160.cpp,-1,21,,"logprintf (LOG_ALWAYS,
                 _(""%s: %s: Failed to allocate %ld bytes; memory exhausted.\n""),
                 exec_name, context, attempted_size);","[""addLog""]","[[], [""logprintf"", ""LOG_ALWAYS"", ""_"", ""%s"", ""%s"", ""Failed"", ""to"", ""allocate"", ""%ld"", ""bytes"", ""memory"", ""exhausted"", ""\\n"", ""exec_name"", ""context"", ""attempted_size""]]",[-3321863787734190554],1408,"1 day, 6:00:00"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1127.cpp,,,data/crawl/wget/old_hunk_1127.cpp,data/crawl/wget/new_hunk_1127.cpp,-1,3,,"logprintf (LOG_VERBOSE, _(""No matches on pattern %s.\n""),
                     quote (escnonprint (u->file)));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""No"", ""matches"", ""on"", ""pattern"", ""%s"", ""\\n"", ""quote"", ""escnonprint"", ""u"", ""file""]]",[-18303158842654561022],1407,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1127.cpp,,,data/crawl/wget/old_hunk_1127.cpp,data/crawl/wget/new_hunk_1127.cpp,3,4,"logprintf (LOG_VERBOSE, _(""No matches on pattern `%s'.\n""),
                     escnonprint (u->file));",quote (escnonprint (u->file));,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""No"", ""matches"", ""on"", ""pattern"", ""%s"", ""\\n""], [""quote""]]",[18929941630409066236],1406,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1124.cpp,,,data/crawl/wget/old_hunk_1124.cpp,data/crawl/wget/new_hunk_1124.cpp,-1,2,,"logprintf (LOG_VERBOSE, _(""\
Not descending to %s as it is excluded/not-included.\n""),
                     quote (escnonprint (newdir)));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Not"", ""descending"", ""to"", ""%s"", ""as"", ""it"", ""is"", ""excluded/not"", ""included"", ""\\n"", ""quote"", ""escnonprint"", ""newdir""]]",[-8452331048067738761],1405,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1124.cpp,,,data/crawl/wget/old_hunk_1124.cpp,data/crawl/wget/new_hunk_1124.cpp,2,4,"logprintf (LOG_VERBOSE, _(""\
Not descending to `%s' as it is excluded/not-included.\n""),
                     escnonprint (newdir));",quote (escnonprint (newdir));,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Not"", ""descending"", ""to"", ""%s"", ""as"", ""it"", ""is"", ""excluded/not"", ""included"", ""\\n""], [""quote""]]",[15883580662362536590],1404,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1123.cpp,,,data/crawl/wget/old_hunk_1123.cpp,data/crawl/wget/new_hunk_1123.cpp,-1,3,,"logprintf (LOG_NOTQUIET, _(""Skipping directory %s.\n""),
                       quote (escnonprint (f->name)));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""Skipping"", ""directory"", ""%s"", ""\\n"", ""quote"", ""escnonprint"", ""f"", ""name""]]",[-13667621068112349622],1403,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1123.cpp,,,data/crawl/wget/old_hunk_1123.cpp,data/crawl/wget/new_hunk_1123.cpp,3,4,"logprintf (LOG_NOTQUIET, _(""Skipping directory `%s'.\n""),
                       escnonprint (f->name));",quote (escnonprint (f->name));,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""Skipping"", ""directory"", ""%s"", ""\\n""], [""quote""]]",[10637356750152933878],1402,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1121.cpp,,,data/crawl/wget/old_hunk_1121.cpp,data/crawl/wget/new_hunk_1121.cpp,-1,9,,"logprintf (LOG_VERBOSE, _(""\
Remote file is newer than local file %s -- retrieving.\n\n""),
                             quote (con->target));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Remote"", ""file"", ""is"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""retrieving"", ""\\n\\n"", ""quote"", ""con"", ""target""]]",[-35113652458468975598],1401,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1121.cpp,,,data/crawl/wget/old_hunk_1121.cpp,data/crawl/wget/new_hunk_1121.cpp,-1,2,,"logprintf (LOG_VERBOSE, _(""\
Remote file no newer than local file %s -- not retrieving.\n""), quote (con->target));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Remote"", ""file"", ""no"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""not"", ""retrieving"", ""\\n"", ""quote"", ""con"", ""target""]]",[-24678510702800950013],1400,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1121.cpp,,,data/crawl/wget/old_hunk_1121.cpp,data/crawl/wget/new_hunk_1121.cpp,9,11,"logprintf (LOG_VERBOSE, _(""\
Remote file is newer than local file `%s' -- retrieving.\n\n""),
                             con->target);",quote (con->target);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Remote"", ""file"", ""is"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""retrieving"", ""\\n\\n""], [""quote""]]",[26736035634364044260],1399,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1121.cpp,,,data/crawl/wget/old_hunk_1121.cpp,data/crawl/wget/new_hunk_1121.cpp,2,3,"logprintf (LOG_VERBOSE, _(""\
Remote file no newer than local file `%s' -- not retrieving.\n""), con->target);",quote (con->target);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Remote"", ""file"", ""no"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""not"", ""retrieving"", ""\\n""], [""quote""]]",[16300893878696018675],1398,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1117.cpp,,,data/crawl/wget/old_hunk_1117.cpp,data/crawl/wget/new_hunk_1117.cpp,-1,2,,"logprintf (LOG_VERBOSE,
                 _(""File %s already there; not retrieving.\n""), quote (con->target));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""File"", ""%s"", ""already"", ""there"", ""not"", ""retrieving"", ""\\n"", ""quote"", ""con"", ""target""]]",[-14586659542839849276],1397,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1117.cpp,,,data/crawl/wget/old_hunk_1117.cpp,data/crawl/wget/new_hunk_1117.cpp,2,3,"logprintf (LOG_VERBOSE,
                 _(""File `%s' already there; not retrieving.\n""), con->target);",quote (con->target);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""File"", ""%s"", ""already"", ""there"", ""not"", ""retrieving"", ""\\n""], [""quote""]]",[6209042718734917938],1396,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1115.cpp,,,data/crawl/wget/old_hunk_1115.cpp,data/crawl/wget/new_hunk_1115.cpp,-1,3,,"logprintf (LOG_NOTQUIET, _(""No such file %s.\n\n""),
                     quote (escnonprint (u->file)));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""file"", ""%s"", ""\\n\\n"", ""quote"", ""escnonprint"", ""u"", ""file""]]",[-18802393060980836071],1395,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1115.cpp,,,data/crawl/wget/old_hunk_1115.cpp,data/crawl/wget/new_hunk_1115.cpp,3,4,"logprintf (LOG_NOTQUIET, _(""No such file `%s'.\n\n""),
                     escnonprint (u->file));",quote (escnonprint (u->file));,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""%s"", ""\\n\\n"", ""file""], [""quote""]]",[19429175848735341285],1394,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1114.cpp,,,data/crawl/wget/old_hunk_1114.cpp,data/crawl/wget/new_hunk_1114.cpp,-1,3,,"logprintf (LOG_NOTQUIET, _(""No such directory %s.\n\n""),
                         quote (escnonprint (u->dir)));","[""addLog""]","[[], [""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""directory"", ""%s"", ""\\n\\n"", ""quote"", ""escnonprint"", ""u"", ""dir""]]",[-18366172008040934813],1393,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1114.cpp,,,data/crawl/wget/old_hunk_1114.cpp,data/crawl/wget/new_hunk_1114.cpp,3,4,"logprintf (LOG_NOTQUIET, _(""No such directory `%s'.\n\n""),
                         escnonprint (u->dir));",quote (escnonprint (u->dir));,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_NOTQUIET"", ""_"", ""No"", ""such"", ""directory"", ""%s"", ""\\n\\n""], [""quote""]]",[17577399370943748739],1392,12:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1111.cpp,,,data/crawl/wget/old_hunk_1111.cpp,data/crawl/wget/new_hunk_1111.cpp,-1,2,,"logprintf (LOG_VERBOSE, _(""\
Server file no newer than local file %s -- not retrieving.\n\n""),
                                             quote (hstat.orig_file_name));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Server"", ""file"", ""no"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""not"", ""retrieving"", ""\\n\\n"", ""quote"", ""hstat"", ""orig_file_name""]]",[-12148073453515374591],1391,0:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1111.cpp,,,data/crawl/wget/old_hunk_1111.cpp,data/crawl/wget/new_hunk_1111.cpp,2,4,"logprintf (LOG_VERBOSE, _(""\
Server file no newer than local file `%s' -- not retrieving.\n\n""),
                                             hstat.orig_file_name);",quote (hstat.orig_file_name);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""Server"", ""file"", ""no"", ""newer"", ""than"", ""local"", ""file"", ""%s"", ""not"", ""retrieving"", ""\\n\\n""], [""quote""]]",[15033676829902604516],1390,0:00:00
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1109.cpp,,,data/crawl/wget/old_hunk_1109.cpp,data/crawl/wget/new_hunk_1109.cpp,-1,2,,"logprintf (LOG_VERBOSE, _(""\
File %s already there; not retrieving.\n\n""), 
                 quote (hstat.local_file));","[""addLog""]","[[], [""logprintf"", ""LOG_VERBOSE"", ""_"", ""\\"", ""File"", ""%s"", ""already"", ""there"", ""not"", ""retrieving"", ""\\n\\n"", ""quote"", ""hstat"", ""local_file""]]",[-2829455613161465040],1389,0:00:00
