url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1158.cpp,,,data/crawl/wget/old_hunk_1158.cpp,data/crawl/wget/new_hunk_1158.cpp,-1,473,,"fprintf (stderr, ""%011o %011o\n"", pseg, size);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o\\n"", ""pseg"", ""size""]]",[-19044166140243134478],1467
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=8e9648a972b88fa6eb2293383bd281c6021394d2,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1403.cpp,,,data/crawl/wget/old_hunk_1403.cpp,data/crawl/wget/new_hunk_1403.cpp,-1,473,,"fprintf (stderr, ""%011o %011o\n"", pseg, size);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o\\n"", ""pseg"", ""size""]]",[-19044166140243134478],1467
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=e72b57629bf49cdfd663002a8bb336a67b958979,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1800.cpp,,,data/crawl/wget/old_hunk_1800.cpp,data/crawl/wget/new_hunk_1800.cpp,-1,473,,"fprintf (stderr, ""%011o %011o\n"", pseg, size);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o\\n"", ""pseg"", ""size""]]",[-19044166140243134478],1467
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=53ba46d62850c65545ef85102be9fa91b3888238,18 Apr 2008,"Import Gnulib's alloca module.
",658,data/crawl/wget/hunk_1902.cpp,,,data/crawl/wget/old_hunk_1902.cpp,data/crawl/wget/new_hunk_1902.cpp,-1,473,,"fprintf (stderr, ""%011o %011o\n"", pseg, size);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o\\n"", ""pseg"", ""size""]]",[-19044166140243134478],1467
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=31d6616c483359af431f4c33c3c5b237cd8d4426,1 Dec 1999,"[svn] Initial revision
",50333,data/crawl/wget/hunk_4058.cpp,,,data/crawl/wget/old_hunk_4058.cpp,data/crawl/wget/new_hunk_4058.cpp,-1,488,,"fprintf (stderr, ""%011o %011o\n"", pseg, size);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o\\n"", ""pseg"", ""size""]]",[-19044166140243134478],1467
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1158.cpp,,,data/crawl/wget/old_hunk_1158.cpp,data/crawl/wget/new_hunk_1158.cpp,-1,452,,"fprintf (stderr, ""%011o %011o %011o\n"", this_segment, address, stkl);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o"", ""%011o\\n"", ""this_segment"", ""address"", ""stkl""]]",[-25701036078264816602],1466
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=8e9648a972b88fa6eb2293383bd281c6021394d2,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1403.cpp,,,data/crawl/wget/old_hunk_1403.cpp,data/crawl/wget/new_hunk_1403.cpp,-1,452,,"fprintf (stderr, ""%011o %011o %011o\n"", this_segment, address, stkl);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o"", ""%011o\\n"", ""this_segment"", ""address"", ""stkl""]]",[-25701036078264816602],1466
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=e72b57629bf49cdfd663002a8bb336a67b958979,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1800.cpp,,,data/crawl/wget/old_hunk_1800.cpp,data/crawl/wget/new_hunk_1800.cpp,-1,452,,"fprintf (stderr, ""%011o %011o %011o\n"", this_segment, address, stkl);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o"", ""%011o\\n"", ""this_segment"", ""address"", ""stkl""]]",[-25701036078264816602],1466
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=53ba46d62850c65545ef85102be9fa91b3888238,18 Apr 2008,"Import Gnulib's alloca module.
",658,data/crawl/wget/hunk_1902.cpp,,,data/crawl/wget/old_hunk_1902.cpp,data/crawl/wget/new_hunk_1902.cpp,-1,452,,"fprintf (stderr, ""%011o %011o %011o\n"", this_segment, address, stkl);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o"", ""%011o\\n"", ""this_segment"", ""address"", ""stkl""]]",[-25701036078264816602],1466
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=31d6616c483359af431f4c33c3c5b237cd8d4426,1 Dec 1999,"[svn] Initial revision
",50333,data/crawl/wget/hunk_4058.cpp,,,data/crawl/wget/old_hunk_4058.cpp,data/crawl/wget/new_hunk_4058.cpp,-1,467,,"fprintf (stderr, ""%011o %011o %011o\n"", this_segment, address, stkl);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""%011o"", ""%011o"", ""%011o\\n"", ""this_segment"", ""address"", ""stkl""]]",[-25701036078264816602],1466
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0fae9cb3887905279e22acd65ce639a1e5f56cc6,3 Aug 2008,"stsc: better message for ""unsupported schemes"".
",57,data/crawl/wget/hunk_998.cpp,,,data/crawl/wget/old_hunk_998.cpp,data/crawl/wget/new_hunk_998.cpp,3,4,"logprintf (LOG_NOTQUIET, _(""%s: Invalid URL %s: %s\n""),
                     file, url_text, url_error (up_error_code));","logprintf (LOG_NOTQUIET, _(""%s: Invalid URL %s: %s\n""),
                     file, url_text, error);","[""removeVariable"", ""addVariable""]","[[""url_error"", ""up_error_code""], [""error""]]",[12243562077809459937],1465
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0fae9cb3887905279e22acd65ce639a1e5f56cc6,3 Aug 2008,"stsc: better message for ""unsupported schemes"".
",57,data/crawl/wget/hunk_999.cpp,,,data/crawl/wget/old_hunk_999.cpp,data/crawl/wget/new_hunk_999.cpp,3,4,"logprintf (LOG_NOTQUIET, ""%s: %s.\n"", start_url,
                 url_error (up_error_code));","logprintf (LOG_NOTQUIET, ""%s: %s.\n"", start_url, error);","[""removeVariable"", ""addVariable""]","[[""url_error"", ""up_error_code""], [""error""]]",[12243562077809459937],1465
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0fae9cb3887905279e22acd65ce639a1e5f56cc6,3 Aug 2008,"stsc: better message for ""unsupported schemes"".
",57,data/crawl/wget/hunk_1000.cpp,,,data/crawl/wget/old_hunk_1000.cpp,data/crawl/wget/new_hunk_1000.cpp,3,4,"logprintf (LOG_NOTQUIET, ""%s: %s.\n"", url, url_error (up_error_code));","logprintf (LOG_NOTQUIET, ""%s: %s.\n"", url, error);","[""removeVariable"", ""addVariable""]","[[""url_error"", ""up_error_code""], [""error""]]",[12243562077809459937],1465
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0fae9cb3887905279e22acd65ce639a1e5f56cc6,3 Aug 2008,"stsc: better message for ""unsupported schemes"".
",57,data/crawl/wget/hunk_1001.cpp,,,data/crawl/wget/old_hunk_1001.cpp,data/crawl/wget/new_hunk_1001.cpp,3,4,"logprintf (LOG_NOTQUIET, _(""Error parsing proxy URL %s: %s.\n""),
                     proxy, url_error (up_error_code));","logprintf (LOG_NOTQUIET, _(""Error parsing proxy URL %s: %s.\n""),
                     proxy, error);","[""removeVariable"", ""addVariable""]","[[""url_error"", ""up_error_code""], [""error""]]",[12243562077809459937],1465
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0fae9cb3887905279e22acd65ce639a1e5f56cc6,3 Aug 2008,"stsc: better message for ""unsupported schemes"".
",57,data/crawl/wget/hunk_1002.cpp,,,data/crawl/wget/old_hunk_1002.cpp,data/crawl/wget/new_hunk_1002.cpp,3,4,"logprintf (LOG_NOTQUIET, ""%s: %s.\n"", escnonprint_uri (mynewloc),
                     url_error (up_error_code));","logprintf (LOG_NOTQUIET, ""%s: %s.\n"", escnonprint_uri (mynewloc),
                     error);","[""removeVariable"", ""addVariable""]","[[""url_error"", ""up_error_code""], [""error""]]",[12243562077809459937],1465
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=58de6f00335b5be480469503560dc424ea91e1cf,27 Nov 2008,"Fixes bug #24862: --content-disposition doesn't work with HTTP
 authentication
",183,data/crawl/wget/hunk_720.cpp,,,data/crawl/wget/old_hunk_720.cpp,data/crawl/wget/new_hunk_720.cpp,-1,81,,"logputs (LOG_NOTQUIET, _(""Authorization failed.\n""));","[""addLog""]","[[], [""logputs"", ""LOG_NOTQUIET"", ""_"", ""Authorization"", ""failed"", ""\\n""]]",[-22543778280252780300],1464
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=51f8e656335f0322feeb9a6d2cb5eaeaa258ec4e,27 Nov 2008,"Fixes bug #24862: --content-disposition doesn't work with HTTP
 authentication
",183,data/crawl/wget/hunk_818.cpp,,,data/crawl/wget/old_hunk_818.cpp,data/crawl/wget/new_hunk_818.cpp,-1,81,,"logputs (LOG_NOTQUIET, _(""Authorization failed.\n""));","[""addLog""]","[[], [""logputs"", ""LOG_NOTQUIET"", ""_"", ""Authorization"", ""failed"", ""\\n""]]",[-22543778280252780300],1464
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=302c744e9ab8368629757ff395048ff72557e4c7,6 May 2005,"[svn] Don't complain about ""unknown authentication scheme"" if the
 scheme is Basic.  Allow empty user-agent meaning ""don't send User-Agent"".
",65,data/crawl/wget/hunk_2893.cpp,,,data/crawl/wget/old_hunk_2893.cpp,data/crawl/wget/new_hunk_2893.cpp,-1,6,,"logputs (LOG_NOTQUIET, _(""Authorization failed.\n""));","[""addLog""]","[[], [""logputs"", ""LOG_NOTQUIET"", ""_"", ""Authorization"", ""failed"", ""\\n""]]",[-22543778280252780300],1464
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=0ff9eb47276f0485e7c2e1ed1c014c7c82758ef7,29 Nov 2003,"[svn] Restructure generation of HTTP requests.  Allow headers
 specified with --header to override generated headers.
",1005,data/crawl/wget/hunk_3140.cpp,,,data/crawl/wget/old_hunk_3140.cpp,data/crawl/wget/new_hunk_3140.cpp,-1,15,,"logputs (LOG_NOTQUIET, _(""Authorization failed.\n""));","[""addLog""]","[[], [""logputs"", ""LOG_NOTQUIET"", ""_"", ""Authorization"", ""failed"", ""\\n""]]",[-22543778280252780300],1464
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=31d6616c483359af431f4c33c3c5b237cd8d4426,1 Dec 1999,"[svn] Initial revision
",50333,data/crawl/wget/hunk_4066.cpp,,,data/crawl/wget/old_hunk_4066.cpp,data/crawl/wget/new_hunk_4066.cpp,-1,677,,"logputs (LOG_NOTQUIET, _(""Authorization failed.\n""));","[""addLog""]","[[], [""logputs"", ""LOG_NOTQUIET"", ""_"", ""Authorization"", ""failed"", ""\\n""]]",[-22543778280252780300],1464
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_698.cpp,,,data/crawl/wget/old_hunk_698.cpp,data/crawl/wget/new_hunk_698.cpp,20,-1,"logprintf (LOG_VERBOSE, ""Conversion from %s to %s isn't supported\n"",
             quote (opt.locale), quote (""UTF-8""));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""Conversion"", ""from"", ""%s"", ""to"", ""%s"", ""isn"", ""t"", ""supported\\n"", ""quote"", ""opt"", ""locale"", ""quote"", ""UTF"", ""8""], []]",[3240441187800164833],1463
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_814.cpp,,,data/crawl/wget/old_hunk_814.cpp,data/crawl/wget/new_hunk_814.cpp,20,-1,"logprintf (LOG_VERBOSE, ""Conversion from %s to %s isn't supported\n"",
             quote (opt.locale), quote (""UTF-8""));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""Conversion"", ""from"", ""%s"", ""to"", ""%s"", ""isn"", ""t"", ""supported\\n"", ""quote"", ""opt"", ""locale"", ""quote"", ""UTF"", ""8""], []]",[3240441187800164833],1463
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=090f1596ae2eb446c265a62849f59657a9ee9e07,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_924.cpp,,,data/crawl/wget/old_hunk_924.cpp,data/crawl/wget/new_hunk_924.cpp,20,-1,"logprintf (LOG_VERBOSE, ""Conversion from %s to %s isn't supported\n"",
             quote (opt.locale), quote (""UTF-8""));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""Conversion"", ""from"", ""%s"", ""to"", ""%s"", ""isn"", ""t"", ""supported\\n"", ""quote"", ""opt"", ""locale"", ""quote"", ""UTF"", ""8""], []]",[3240441187800164833],1463
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=44a22c78a76e6733dd4d420a236be0963f00f4c5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_996.cpp,,,data/crawl/wget/old_hunk_996.cpp,data/crawl/wget/new_hunk_996.cpp,20,-1,"logprintf (LOG_VERBOSE, ""Conversion from %s to %s isn't supported\n"",
             quote (opt.locale), quote (""UTF-8""));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""Conversion"", ""from"", ""%s"", ""to"", ""%s"", ""isn"", ""t"", ""supported\\n"", ""quote"", ""opt"", ""locale"", ""quote"", ""UTF"", ""8""], []]",[3240441187800164833],1463
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=c74bc2da704de7c291521093368b8bab7149909d,3 Aug 2008,"Some cleanups in iri.c
",74,data/crawl/wget/hunk_1003.cpp,,,data/crawl/wget/old_hunk_1003.cpp,data/crawl/wget/new_hunk_1003.cpp,20,-1,"logprintf (LOG_VERBOSE, ""Conversion from %s to %s isn't supported\n"",
             quote (opt.locale), quote (""UTF-8""));",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""Conversion"", ""from"", ""%s"", ""to"", ""%s"", ""isn"", ""t"", ""supported\\n"", ""quote"", ""opt"", ""locale"", ""quote"", ""UTF"", ""8""], []]",[3240441187800164833],1463
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_698.cpp,,,data/crawl/wget/old_hunk_698.cpp,data/crawl/wget/new_hunk_698.cpp,9,-1,"logprintf (LOG_VERBOSE, ""open_locale_to_utf8: locale is unset\n"");",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""open_locale_to_utf8"", ""locale"", ""is"", ""unset\\n""], []]",[16620658827914109092],1462
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_814.cpp,,,data/crawl/wget/old_hunk_814.cpp,data/crawl/wget/new_hunk_814.cpp,9,-1,"logprintf (LOG_VERBOSE, ""open_locale_to_utf8: locale is unset\n"");",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""open_locale_to_utf8"", ""locale"", ""is"", ""unset\\n""], []]",[16620658827914109092],1462
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=090f1596ae2eb446c265a62849f59657a9ee9e07,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_924.cpp,,,data/crawl/wget/old_hunk_924.cpp,data/crawl/wget/new_hunk_924.cpp,9,-1,"logprintf (LOG_VERBOSE, ""open_locale_to_utf8: locale is unset\n"");",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""open_locale_to_utf8"", ""locale"", ""is"", ""unset\\n""], []]",[16620658827914109092],1462
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=44a22c78a76e6733dd4d420a236be0963f00f4c5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_996.cpp,,,data/crawl/wget/old_hunk_996.cpp,data/crawl/wget/new_hunk_996.cpp,9,-1,"logprintf (LOG_VERBOSE, ""open_locale_to_utf8: locale is unset\n"");",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""open_locale_to_utf8"", ""locale"", ""is"", ""unset\\n""], []]",[16620658827914109092],1462
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=c74bc2da704de7c291521093368b8bab7149909d,3 Aug 2008,"Some cleanups in iri.c
",74,data/crawl/wget/hunk_1003.cpp,,,data/crawl/wget/old_hunk_1003.cpp,data/crawl/wget/new_hunk_1003.cpp,9,-1,"logprintf (LOG_VERBOSE, ""open_locale_to_utf8: locale is unset\n"");",,"[""removeLog""]","[[""logprintf"", ""LOG_VERBOSE"", ""open_locale_to_utf8"", ""locale"", ""is"", ""unset\\n""], []]",[16620658827914109092],1462
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_696.cpp,,,data/crawl/wget/old_hunk_696.cpp,data/crawl/wget/new_hunk_696.cpp,3,3,"printf (""[Fallbacking to non-utf8 for `%s'\n"", url);",quote (url);,"[""updateLog"", ""removeContent""]","[[""printf"", ""[Fallbacking"", ""to"", ""non"", ""utf8"", ""for"", ""%s"", ""\\n""], [""quote""]]",[-10942445272934127941],1461
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_812.cpp,,,data/crawl/wget/old_hunk_812.cpp,data/crawl/wget/new_hunk_812.cpp,3,3,"printf (""[Fallbacking to non-utf8 for `%s'\n"", url);",quote (url);,"[""updateLog"", ""removeContent""]","[[""printf"", ""[Fallbacking"", ""to"", ""non"", ""utf8"", ""for"", ""%s"", ""\\n""], [""quote""]]",[-10942445272934127941],1461
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=090f1596ae2eb446c265a62849f59657a9ee9e07,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_922.cpp,,,data/crawl/wget/old_hunk_922.cpp,data/crawl/wget/new_hunk_922.cpp,3,3,"printf (""[Fallbacking to non-utf8 for `%s'\n"", url);",quote (url);,"[""updateLog"", ""removeContent""]","[[""printf"", ""[Fallbacking"", ""to"", ""non"", ""utf8"", ""for"", ""%s"", ""\\n""], [""quote""]]",[-10942445272934127941],1461
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=44a22c78a76e6733dd4d420a236be0963f00f4c5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_994.cpp,,,data/crawl/wget/old_hunk_994.cpp,data/crawl/wget/new_hunk_994.cpp,3,3,"printf (""[Fallbacking to non-utf8 for `%s'\n"", url);",quote (url);,"[""updateLog"", ""removeContent""]","[[""printf"", ""[Fallbacking"", ""to"", ""non"", ""utf8"", ""for"", ""%s"", ""\\n""], [""quote""]]",[-10942445272934127941],1461
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=3ae04f5fe4ae2025c177168be4a2c396627c2ffb,24 Jul 2008,"Use DEBUGP instead of commenting out all the _wonderful_ printfs
",12,data/crawl/wget/hunk_1009.cpp,,,data/crawl/wget/old_hunk_1009.cpp,data/crawl/wget/new_hunk_1009.cpp,3,3,"printf (""[Fallbacking to non-utf8 for `%s'\n"", url);",quote (url);,"[""updateLog"", ""removeContent""]","[[""printf"", ""[Fallbacking"", ""to"", ""non"", ""utf8"", ""for"", ""%s"", ""\\n""], [""quote""]]",[-10942445272934127941],1461
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_694.cpp,,,data/crawl/wget/old_hunk_694.cpp,data/crawl/wget/new_hunk_694.cpp,3,4,"printf (""[Enqueuing %s with %s\n"", url, i->uri_encoding);",quote (i->uri_encoding);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""printf"", ""[Enqueuing"", ""%s"", ""with"", ""%s\\n"", ""url""], [""quote""]]",[-8938909405013325342],1460
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_810.cpp,,,data/crawl/wget/old_hunk_810.cpp,data/crawl/wget/new_hunk_810.cpp,3,4,"printf (""[Enqueuing %s with %s\n"", url, i->uri_encoding);",quote (i->uri_encoding);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""printf"", ""[Enqueuing"", ""%s"", ""with"", ""%s\\n"", ""url""], [""quote""]]",[-8938909405013325342],1460
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=090f1596ae2eb446c265a62849f59657a9ee9e07,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_920.cpp,,,data/crawl/wget/old_hunk_920.cpp,data/crawl/wget/new_hunk_920.cpp,3,4,"printf (""[Enqueuing %s with %s\n"", url, i->uri_encoding);",quote (i->uri_encoding);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""printf"", ""[Enqueuing"", ""%s"", ""with"", ""%s\\n"", ""url""], [""quote""]]",[-8938909405013325342],1460
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=44a22c78a76e6733dd4d420a236be0963f00f4c5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_992.cpp,,,data/crawl/wget/old_hunk_992.cpp,data/crawl/wget/new_hunk_992.cpp,3,4,"printf (""[Enqueuing %s with %s\n"", url, i->uri_encoding);",quote (i->uri_encoding);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""printf"", ""[Enqueuing"", ""%s"", ""with"", ""%s\\n"", ""url""], [""quote""]]",[-8938909405013325342],1460
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=3ae04f5fe4ae2025c177168be4a2c396627c2ffb,24 Jul 2008,"Use DEBUGP instead of commenting out all the _wonderful_ printfs
",12,data/crawl/wget/hunk_1007.cpp,,,data/crawl/wget/old_hunk_1007.cpp,data/crawl/wget/new_hunk_1007.cpp,3,4,"printf (""[Enqueuing %s with %s\n"", url, i->uri_encoding);",quote (i->uri_encoding);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""printf"", ""[Enqueuing"", ""%s"", ""with"", ""%s\\n"", ""url""], [""quote""]]",[-8938909405013325342],1460
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_693.cpp,,,data/crawl/wget/old_hunk_693.cpp,data/crawl/wget/new_hunk_693.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ content = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""content"", ""%s"", ""\\n""], [""quote""]]",[13220440327702955977],1459
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_809.cpp,,,data/crawl/wget/old_hunk_809.cpp,data/crawl/wget/new_hunk_809.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ content = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""content"", ""%s"", ""\\n""], [""quote""]]",[13220440327702955977],1459
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=090f1596ae2eb446c265a62849f59657a9ee9e07,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_919.cpp,,,data/crawl/wget/old_hunk_919.cpp,data/crawl/wget/new_hunk_919.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ content = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""content"", ""%s"", ""\\n""], [""quote""]]",[13220440327702955977],1459
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=44a22c78a76e6733dd4d420a236be0963f00f4c5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_991.cpp,,,data/crawl/wget/old_hunk_991.cpp,data/crawl/wget/new_hunk_991.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ content = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""content"", ""%s"", ""\\n""], [""quote""]]",[13220440327702955977],1459
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=3ae04f5fe4ae2025c177168be4a2c396627c2ffb,24 Jul 2008,"Use DEBUGP instead of commenting out all the _wonderful_ printfs
",12,data/crawl/wget/hunk_1006.cpp,,,data/crawl/wget/old_hunk_1006.cpp,data/crawl/wget/new_hunk_1006.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ content = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""content"", ""%s"", ""\\n""], [""quote""]]",[13220440327702955977],1459
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=4f3dd6817348433eafde04a3c2946f43364de7ef,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_692.cpp,,,data/crawl/wget/old_hunk_692.cpp,data/crawl/wget/new_hunk_692.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ uri = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""uri"", ""%s"", ""\\n""], [""quote""]]",[12360508381533392524],1458
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=78a765739543d5ca3bc83ad70f5d391b9d2af4f5,24 May 2008,"Add autoconf code for IDN/IRIs support
",54,data/crawl/wget/hunk_808.cpp,,,data/crawl/wget/old_hunk_808.cpp,data/crawl/wget/new_hunk_808.cpp,3,3,"logprintf (LOG_VERBOSE, ""[ uri = `%s'\n"", charset);",quote (charset);,"[""updateLog"", ""removeVariable"", ""removeContent""]","[[""logprintf"", ""LOG_VERBOSE"", ""["", ""uri"", ""%s"", ""\\n""], [""quote""]]",[12360508381533392524],1458
