url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time,cluster_size
https://github.com/collectd/collectd/commit/276490e1d23db4c7db710075954655583c728e3e,12 Feb 2007,Removed `src/libconfig/*'.,2235,data/crawl/collectd/hunk_464.cpp,,,data/crawl/collectd/old_hunk_464.cpp,data/crawl/collectd/new_hunk_464.cpp,266,-1,"fprintf(stderr, ""Ignoring line (because invalid section): %s\n"", linebuf);",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""Ignoring"", ""line"", ""because"", ""invalid"", ""section"", ""%s\\n"", ""linebuf""], []]",[3035915354265970090],875,0.0,2
https://github.com/collectd/collectd/commit/2d897a731bd23f7a33b89e7b7e3004b6b26b5a94,28 Feb 2007,"Introduce two global variables: `hostname_g' and `interval_g'.

hostname_g: Hostname we're running on. May be set in the configfile with the
  `Hostname'-option. This replaces the global `hostname'-variable exported by
  `plugin.c'.
interval_g: Interval in which we query the read plugins. This replaces the
  `COLLECTD_STEP'-define and is configurable using the `Interval'-option.",190,data/crawl/collectd/hunk_461.cpp,,,data/crawl/collectd/old_hunk_461.cpp,data/crawl/collectd/new_hunk_461.cpp,5,5,"fprintf (stderr, ""Don't have a datadir to use. This should not happen. Ever."");","fprintf (stderr, ""Don't have a basedir to use. This should not happen. Ever."");","[""updateContent""]","[[""datadir""], [""basedir""]]",[-2503095606478511751],874,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_455.cpp,,,data/crawl/collectd/old_hunk_455.cpp,data/crawl/collectd/new_hunk_455.cpp,-1,148,,"printf(""%d"", len);","[""addLog""]","[[], [""printf"", ""%d"", ""len""]]",[14755358748724818990],873,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,171,,"printf(""error=`%s'\n"", t->data);","[""addLog""]","[[], [""printf"", ""error"", ""%s"", ""\\n"", ""t"", ""data""]]",[6720392809562806197],872,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,169,,"printf(""verdict=%u\n"", pos);","[""addLog""]","[[], [""printf"", ""verdict"", ""%u\\n"", ""pos""]]",[11130951458288192564],871,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,158,,"printf(""Target name: `%s' [%u]\n"", t->u.user.name, t->u.target_size);","[""addLog""]","[[], [""printf"", ""Target"", ""name"", ""%s"", ""[%u]\\n"", ""t"", ""u"", ""user"", ""name"", ""t"", ""u"", ""target_size""]]",[-13998123860762750433],870,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,152,,"printf(""UNKNOWN "");","[""addLog""]","[[], [""printf"", ""UNKNOWN""]]",[2656735856303856704],869,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,151,,"printf(""ALTERED "");","[""addLog""]","[[], [""printf"", ""ALTERED""]]",[15198065609320230107],868,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,150,,"printf(""Cache: %08X "", e->nfcache);","[""addLog""]","[[], [""printf"", ""Cache"", ""%08X"", ""e"", ""nfcache""]]",[-2289092929809419082],867,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,148,,"printf(""Counters: %llu packets, %llu bytes\n"",
	       (unsigned long long)e->counters.pcnt, (unsigned long long)e->counters.bcnt);","[""addLog""]","[[], [""printf"", ""Counters"", ""%llu"", ""packets"", ""%llu"", ""bytes\\n"", ""unsigned"", ""long"", ""long"", ""e"", ""counters"", ""pcnt"", ""unsigned"", ""long"", ""long"", ""e"", ""counters"", ""bcnt""]]",[5440441793197685850],866,0.0,2
https://github.com/collectd/collectd/commit/863dfcdf274509e4e1836c2c8f1f10f09e1d13be,03 Mar 2007,"iptables plugin: Adds a plugin to collect iptables'-counters.

My first attempt at a module for this is an iptables modules This will try to
read out the rules from iptables for a specific table and chain.
It will go through the rules looking for ones with ""comment"" matches and will
use the comment as a base for the generated filename.

So basically looking for lines like
 $ iptables -t mangle -A incoming -p tcp -m comment --comment ""tcp""
will generate a iptables-incoming/tcp.rrd file from the byte counters

There used to also be an account iptables module but that seems to have been
neglected, which would generate /proc entries for specific rules, don't know
what would work better. Either way, this seems to work somewhat.",4451,data/crawl/collectd/hunk_454.cpp,,,data/crawl/collectd/old_hunk_454.cpp,data/crawl/collectd/new_hunk_454.cpp,-1,133,,"printf(""Entry %u (%lu):\n"", iptcb_entry2index(handle, e),
	       iptcb_entry2offset(handle, e));","[""addLog""]","[[], [""printf"", ""Entry"", ""%u"", ""%lu"", ""\\n"", ""iptcb_entry2index"", ""handle"", ""e"", ""iptcb_entry2offset"", ""handle"", ""e""]]",[16304182402726198819],865,0.0,2
https://github.com/collectd/collectd/commit/8de91034a0186feba7079b92711b0d140278ce7a,03 Mar 2007,"iptables plugin: Use a global `libiptc' if it exists.

Will likely not build under non-Linux systems yet.",4275,data/crawl/collectd/hunk_451.cpp,,,data/crawl/collectd/old_hunk_451.cpp,data/crawl/collectd/new_hunk_451.cpp,152,-1,"printf(""UNKNOWN "");",,"[""removeLog""]","[[""printf"", ""UNKNOWN""], []]",[-2656735856303856704],864,0.0,2
https://github.com/collectd/collectd/commit/8de91034a0186feba7079b92711b0d140278ce7a,03 Mar 2007,"iptables plugin: Use a global `libiptc' if it exists.

Will likely not build under non-Linux systems yet.",4275,data/crawl/collectd/hunk_451.cpp,,,data/crawl/collectd/old_hunk_451.cpp,data/crawl/collectd/new_hunk_451.cpp,151,-1,"printf(""ALTERED "");",,"[""removeLog""]","[[""printf"", ""ALTERED""], []]",[-15198065609320230107],863,0.0,2
https://github.com/collectd/collectd/commit/8de91034a0186feba7079b92711b0d140278ce7a,03 Mar 2007,"iptables plugin: Use a global `libiptc' if it exists.

Will likely not build under non-Linux systems yet.",4275,data/crawl/collectd/hunk_451.cpp,,,data/crawl/collectd/old_hunk_451.cpp,data/crawl/collectd/new_hunk_451.cpp,150,-1,"printf(""Cache: %08X "", e->nfcache);",,"[""removeLog""]","[[""printf"", ""Cache"", ""%08X"", ""e"", ""nfcache""], []]",[2289092929809419082],862,0.0,2
https://github.com/collectd/collectd/commit/838af4cdc6c8674ed3e14a95fea172118c707a85,15 Mar 2007,Replace all syslog-calls with one of the new logging-macros.,933,data/crawl/collectd/hunk_445.cpp,,,data/crawl/collectd/old_hunk_445.cpp,data/crawl/collectd/new_hunk_445.cpp,-1,3,,"plugin_log (level, message);","[""addLog""]","[[], [""plugin_log"", ""level"", ""message""]]",[-6509785772690165223],861,0.0,2
https://github.com/collectd/collectd/commit/7b08f89792c84c47b824cd4a7309c948819915fe,26 Mar 2007,logfile plugin: Renamed functions and changed error-messages to reflect the renaming.,18,data/crawl/collectd/hunk_434.cpp,,,data/crawl/collectd/old_hunk_434.cpp,data/crawl/collectd/new_hunk_434.cpp,3,3,"fprintf (stderr, ""stderr plugin: Access to %s denied: %s\n"",
					value, sstrerror (errno, errbuf, sizeof (errbuf)));","fprintf (stderr, ""logfile plugin: Access to %s denied: %s\n"",
					value, sstrerror (errno, errbuf, sizeof (errbuf)));","[""updateContent""]","[[""stderr""], [""logfile""]]",[17749656267901289445],860,0.0,2
https://github.com/collectd/collectd/commit/21ebca2d467304ebd3dc187d3ecdda6e5aff9d52,11 Apr 2007,"perl plugin: Exported plugin_log() to Perl.

This adds the following function to collectd's Perl API:

Collectd::plugin_log:
  pass a message to collectd's logging mechanism

  arguments:
  level - log level
  message - log message

The log level should be any of the Collectd::LOG_* constants.

Signed-off-by: Sebastian Harl <sh@tokkee.org>",40,data/crawl/collectd/hunk_428.cpp,,,data/crawl/collectd/old_hunk_428.cpp,data/crawl/collectd/new_hunk_428.cpp,-1,23,,"plugin_log (SvIV (ST (0)), SvPV_nolen (ST (1)));","[""addLog""]","[[], [""plugin_log"", ""SvIV"", ""ST"", ""0"", ""SvPV_nolen"", ""ST"", ""1""]]",[-8595347171521742895],859,0.0,2
https://github.com/collectd/collectd/commit/21ebca2d467304ebd3dc187d3ecdda6e5aff9d52,11 Apr 2007,"perl plugin: Exported plugin_log() to Perl.

This adds the following function to collectd's Perl API:

Collectd::plugin_log:
  pass a message to collectd's logging mechanism

  arguments:
  level - log level
  message - log message

The log level should be any of the Collectd::LOG_* constants.

Signed-off-by: Sebastian Harl <sh@tokkee.org>",40,data/crawl/collectd/hunk_428.cpp,,,data/crawl/collectd/old_hunk_428.cpp,data/crawl/collectd/new_hunk_428.cpp,-1,17,,"log_err (""Usage: Collectd::plugin_log(level, message)"");","[""addLog""]","[[], [""log_err"", ""Usage"", ""Collectd"", ""plugin_log"", ""level"", ""message""]]",[-12602696963145898840],858,0.0,2
https://github.com/collectd/collectd/commit/6e779261c08a8996ed476d23638fc62ad867fa5f,23 Aug 2007,"exec and unixsock plugin: Move the shared `PUTVAL' code into src/utils_cmd_putval.[ch].

The putval code itself has been extended to allow `options' which can currently
be used to set the interval of the value-list(s) being submitted. Also,
submiting multiple value-lists in one command has been implemented. The
manpages should be up to date.",560,data/crawl/collectd/hunk_414.cpp,,,data/crawl/collectd/old_hunk_414.cpp,data/crawl/collectd/new_hunk_414.cpp,-1,174,,"fprintf (fh, ""-1 malloc failed."");","[""addLog""]","[[], [""fprintf"", ""fh"", ""1"", ""malloc"", ""failed""]]",[-17844596785343168817],857,69120.0,2
https://github.com/collectd/collectd/commit/6e779261c08a8996ed476d23638fc62ad867fa5f,23 Aug 2007,"exec and unixsock plugin: Move the shared `PUTVAL' code into src/utils_cmd_putval.[ch].

The putval code itself has been extended to allow `options' which can currently
be used to set the interval of the value-list(s) being submitted. Also,
submiting multiple value-lists in one command has been implemented. The
manpages should be up to date.",560,data/crawl/collectd/hunk_414.cpp,,,data/crawl/collectd/old_hunk_414.cpp,data/crawl/collectd/new_hunk_414.cpp,-1,155,,"fprintf (fh, ""-1 Identifier too long."");","[""addLog""]","[[], [""fprintf"", ""fh"", ""1"", ""Identifier"", ""too"", ""long""]]",[7926612238597679610],856,69120.0,2
https://github.com/collectd/collectd/commit/6e779261c08a8996ed476d23638fc62ad867fa5f,23 Aug 2007,"exec and unixsock plugin: Move the shared `PUTVAL' code into src/utils_cmd_putval.[ch].

The putval code itself has been extended to allow `options' which can currently
be used to set the interval of the value-list(s) being submitted. Also,
submiting multiple value-lists in one command has been implemented. The
manpages should be up to date.",560,data/crawl/collectd/hunk_414.cpp,,,data/crawl/collectd/old_hunk_414.cpp,data/crawl/collectd/new_hunk_414.cpp,-1,38,,"fprintf (fh, ""-1 No time found."");","[""addLog""]","[[], [""fprintf"", ""fh"", ""1"", ""No"", ""time"", ""found""]]",[2189894988615169843],855,69120.0,2
https://github.com/collectd/collectd/commit/e3f63afc6fc07e04540a42e69bdeab4928f1cd49,09 Dec 2007,src/plugin.[ch]: Removed the complain functions.,57,data/crawl/collectd/hunk_397.cpp,,,data/crawl/collectd/old_hunk_397.cpp,data/crawl/collectd/new_hunk_397.cpp,29,-1,"plugin_log (level, message);",,"[""removeLog""]","[[""plugin_log"", ""level"", ""message""], []]",[6509785772690165223],854,0.0,2
https://github.com/collectd/collectd/commit/0e3895c00ea46efccac1a7cf27483b6556cf8741,23 Jan 2008,"collectd: Added ``associative'' members to the notification_t structure.

A notification does not need to be related to any performance data collected by
collectd, but now it *may* be related. This is used in the threshold stuff
already and passed via ExecNotification in the exec plugin, too.
The new `notification_init' function in `src/common.c' and the
`NOTIFICATION_INIT_VL' macro simplify the initialization of these new fields.",102,data/crawl/collectd/hunk_395.cpp,,,data/crawl/collectd/old_hunk_395.cpp,data/crawl/collectd/new_hunk_395.cpp,-1,19,,"fprintf (fh, ""\n"");","[""addLog""]","[[], [""fprintf"", ""fh"", ""\\n""]]",[-5179306325123647004],853,259200.0,2
https://github.com/collectd/collectd/commit/963766d0bcbbcdaeb7ebf567046c613455133666,23 Jan 2008,"src/utils_cmd_putnotif.[ch]: Added a new module which handles parsing of notifications from some command line or similar.

Of course, this is similar to the `utils_cmd_putval' module.",202,data/crawl/collectd/hunk_394.cpp,,,data/crawl/collectd/old_hunk_394.cpp,data/crawl/collectd/new_hunk_394.cpp,-1,135,,"fprintf (fh, ""-1 Error parsing option `%s'"", fields[i]);","[""addLog""]","[[], [""fprintf"", ""fh"", ""1"", ""Error"", ""parsing"", ""option"", ""%s"", ""fields[i]""]]",[12162330485438404634],852,110160.0,2
https://github.com/collectd/collectd/commit/583b04d5826669eb182cb6ea538cf68266721ccb,26 Mar 2008,"unixsock plugin: Open two different IO stream handles for reading and writing.

Full-duplex standard IO streams are not really supported on sockets.
Mixing input and output functions involves calls to lseek(2) which is
not supported on sockets and thus causes the IO operations to fail.
Opening two IO streams solves the problem.

This is a backport of 43df21461d523023951746ef669f1bb95f61366d.

Signed-off-by: Sebastian Harl <sh@tokkee.org>
Signed-off-by: Florian Forster <octo@huhu.verplant.org>",31,data/crawl/collectd/hunk_379.cpp,,,data/crawl/collectd/old_hunk_379.cpp,data/crawl/collectd/new_hunk_379.cpp,15,15,"fprintf (fh, ""-1 Unknown command: %s\n"", fields[0]);","fprintf (fhout, ""-1 Unknown command: %s\n"", fields[0]);","[""updateVariable""]","[[""fh""], [""fhout""]]",[2039895993822269659],851,0.0,2
https://github.com/collectd/collectd/commit/11ba6e7c5a57c9bb73f389cfaf79b50b56b7544f,23 Jul 2008,"onewire plugin: Add a plugin to read onewire sensors.

This plugin allows to read _temperature_ sensors connected over a
onewire bus using the `owcapi' library from the `owfs' project. Other
sensors can be added easily, but without hardware to test this it's
kind of hard to be sure it all works.

ToDo's: Document the plugin, make the `Alias' configuration option work.",365,data/crawl/collectd/hunk_370.cpp,,,data/crawl/collectd/old_hunk_370.cpp,data/crawl/collectd/new_hunk_370.cpp,-1,269,,"printf (""-- 8< --\n"");","[""addLog""]","[[], [""printf"", ""8"", ""\\n""]]",[7249185632780690376],850,0.0,2
https://github.com/collectd/collectd/commit/5b8102adb3d8d11a9c1e02081cc228101de80064,27 Aug 2008,onewire plugin: Imported the code for DS2409 hubs.,95,data/crawl/collectd/hunk_367.cpp,,,data/crawl/collectd/old_hunk_367.cpp,data/crawl/collectd/new_hunk_367.cpp,19,-1,"printf (""-- 8< --\n"");",,"[""removeLog""]","[[""printf"", ""8"", ""\\n""], []]",[-7249185632780690376],849,0.0,2
https://github.com/collectd/collectd/commit/d1125cb9d1bbe3bd77f90366bf64b44904f69e54,08 Nov 2008,"collectd-nagios: Use `libcollectdclient' and various improvements.

The improvements include:
- Copyright and license header.
- More consistent output.
- Frees some more memory that was allocated..
- Better standards compliance.
- Make all functions `static' (except `main', of course).
- Use `%g' instead of `%lf' to print floating point values.",416,data/crawl/collectd/hunk_358.cpp,,,data/crawl/collectd/old_hunk_358.cpp,data/crawl/collectd/new_hunk_358.cpp,9,30,"printf ("" %s=%lf;;;;"", values_names[i], values[i]);","printf ("" %s=%g;;;;"", values_names[i], values[i]);","[""updateContent""]","[[""%lf""], [""%g""]]",[4775301843693679710],848,0.0,2
https://github.com/collectd/collectd/commit/d1125cb9d1bbe3bd77f90366bf64b44904f69e54,08 Nov 2008,"collectd-nagios: Use `libcollectdclient' and various improvements.

The improvements include:
- Copyright and license header.
- More consistent output.
- Frees some more memory that was allocated..
- Better standards compliance.
- Make all functions `static' (except `main', of course).
- Use `%g' instead of `%lf' to print floating point values.",416,data/crawl/collectd/hunk_357.cpp,,,data/crawl/collectd/old_hunk_357.cpp,data/crawl/collectd/new_hunk_357.cpp,86,-1,"fprintf (stderr, ""malloc failed: %s\n"",
				strerror (errno));",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""malloc"", ""failed"", ""%s\\n"", ""strerror"", ""errno""], []]",[7693798041612465915],847,0.0,2
https://github.com/collectd/collectd/commit/d1125cb9d1bbe3bd77f90366bf64b44904f69e54,08 Nov 2008,"collectd-nagios: Use `libcollectdclient' and various improvements.

The improvements include:
- Copyright and license header.
- More consistent output.
- Frees some more memory that was allocated..
- Better standards compliance.
- Make all functions `static' (except `main', of course).
- Use `%g' instead of `%lf' to print floating point values.",416,data/crawl/collectd/hunk_357.cpp,,,data/crawl/collectd/old_hunk_357.cpp,data/crawl/collectd/new_hunk_357.cpp,45,-1,"fprintf (stderr, ""fdopen failed: %s\n"",
				strerror (errno));",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""fdopen"", ""failed"", ""%s\\n"", ""strerror"", ""errno""], []]",[-2657833622063153835],846,0.0,2
https://github.com/collectd/collectd/commit/67a926821b3b6e39d9fd5e1c10b5a2d0ecdd237a,06 Dec 2008,"perl plugin, utils_complain: Fixed errors identified by -Wformat-security.

A few ""format not a string literal and no format arguments"" errors have been
fixed by using ""%s"" as the format argument.

Thanks to Kevin (onebinary) for reporting this.",6,data/crawl/collectd/hunk_354.cpp,,,data/crawl/collectd/old_hunk_354.cpp,data/crawl/collectd/new_hunk_354.cpp,3,3,"plugin_log (level, message);","plugin_log (level, ""%s"", message);","[""addContent""]","[[], [""%s""]]",[4736028453042782],845,0.0,2
https://github.com/collectd/collectd/commit/08d2e13121e70afcf65d3925a16b4c8a6f41c915,18 Feb 2009,"src/liboconfig/oconfig.[ch]: Add `oconfig_clone'.

This new function clones an entire sub-tree, that can be free'd again
using `oconfig_free'.",98,data/crawl/collectd/hunk_331.cpp,,,data/crawl/collectd/old_hunk_331.cpp,data/crawl/collectd/new_hunk_331.cpp,-1,34,,"fprintf (stderr, ""calloc failed.\n"");","[""addLog""]","[[], [""fprintf"", ""stderr"", ""calloc"", ""failed"", ""\\n""]]",[-25840909782670116213],844,0.0,2
https://github.com/collectd/collectd/commit/1f80f30f3eace7f9917d04ac12f63c765475d00c,23 Apr 2009,"php-collection: New graph toolbox

This patch creates a new toolbox which can be show on a per-graph base
by clicking on a graph.

This box allows changing the displayed period of the selected graph
as well as toggle the logarithmic scale and legend details flags.

The graph reordering, refresh and delete tools have been moved from
right graph edge to this new toolbox.

Signed-off-by: Florian Forster <octo@huhu.verplant.org>",250,data/crawl/collectd/hunk_325.cpp,,,data/crawl/collectd/old_hunk_325.cpp,data/crawl/collectd/new_hunk_325.cpp,-1,8,,"printf(""\t\t\t\t\t\t<option value=\""%s\"">%s</option>\n"", htmlspecialchars($timespan['name']), htmlspecialchars($timespan['label']));","[""addLog""]","[[], [""printf"", ""\\t\\t\\t\\t\\t\\t"", ""option"", ""value"", ""\\"", ""%s\\"", ""%s"", ""/option"", ""\\n"", ""htmlspecialchars"", ""timespan["", ""name"", ""]"", ""htmlspecialchars"", ""timespan["", ""label"", ""]""]]",[11918532983648713279],843,51840.0,2
https://github.com/collectd/collectd/commit/d1e62aa4497458ed86d20f5ef1b6c00d50596da0,23 Apr 2009,"php-collection: add basic support for meta-selections

Add support for new meta selections allowing addition of graphs
with wildcard behavior.
This adds support for @all selection which matches any values
for the given identifier part.
In addition those types for which meta graphs exist now also list the
individual type instances in addition to the meta graph key for separate
graphing.

In order to support such new groups the lookup code has been refactored
to use a single scanning function which recursively traveses the
collectd RRD output directory for hosts, plugins, types and passing the
discovered data to callback functions for use. The callbacks returns
true to indicate traversal should continue on to next depth level and
false to tell it to continue with next element.
e.g. true on a host means it should look for plugins for given host,
false to continue with next host.

Signed-off-by: Florian Forster <octo@huhu.verplant.org>",458,data/crawl/collectd/hunk_324.cpp,,,data/crawl/collectd/old_hunk_324.cpp,data/crawl/collectd/new_hunk_324.cpp,-1,8,,"printf("" <method>%s</method>\n"", htmlspecialchars($method));","[""addLog""]","[[], [""printf"", ""method"", ""%s"", ""/method"", ""\\n"", ""htmlspecialchars"", ""method""]]",[16112364331245358085],842,51840.0,2
https://github.com/collectd/collectd/commit/f131f0347f58929bdb992ca4dabcb40120757ffc,17 Oct 2009,"Added a workaround to module loading to allow Python scripts to do imports.
Redid the python thread handling.
Added log callback.",165,data/crawl/collectd/hunk_305.cpp,,,data/crawl/collectd/old_hunk_305.cpp,data/crawl/collectd/new_hunk_305.cpp,-1,21,,"PyErr_SetString(PyExc_ValueError, ""No module name specified and ""
				""callback function does not have a \""__module__\"" attribute."");","[""addLog""]","[[], [""PyErr_SetString"", ""PyExc_ValueError"", ""No"", ""module"", ""name"", ""specified"", ""and"", ""callback"", ""function"", ""does"", ""not"", ""have"", ""a"", ""\\"", ""__module__\\"", ""attribute""]]",[-8575006561073618198],841,4320.0,2
https://github.com/collectd/collectd/commit/f96813067819f4a8d6752af11f741b599b3d1651,11 Nov 2009,Proper exception logging.,110,data/crawl/collectd/hunk_290.cpp,,,data/crawl/collectd/old_hunk_290.cpp,data/crawl/collectd/new_hunk_290.cpp,-1,3,,"cpy_log_exception(""write callback"");","[""addLog""]","[[], [""cpy_log_exception"", ""write"", ""callback""]]",[10345106236061426415],840,0.0,2
https://github.com/collectd/collectd/commit/0a7107bef48f170b2b6ef192e86c0afa98dbb47b,16 Nov 2009,"Added unregister functions for all callbacks.
Also removed useless plugin_unregister_complex_read declaration.",91,data/crawl/collectd/hunk_284.cpp,,,data/crawl/collectd/old_hunk_284.cpp,data/crawl/collectd/new_hunk_284.cpp,-1,23,,"PyErr_Format(PyExc_RuntimeError, ""Unable to unregister %s callback '%s'."", desc, name);","[""addLog""]","[[], [""PyErr_Format"", ""PyExc_RuntimeError"", ""Unable"", ""to"", ""unregister"", ""%s"", ""callback"", ""%s"", ""desc"", ""name""]]",[-15913461200108195447],839,0.0,2
https://github.com/collectd/collectd/commit/0a7107bef48f170b2b6ef192e86c0afa98dbb47b,16 Nov 2009,"Added unregister functions for all callbacks.
Also removed useless plugin_unregister_complex_read declaration.",91,data/crawl/collectd/hunk_284.cpp,,,data/crawl/collectd/old_hunk_284.cpp,data/crawl/collectd/new_hunk_284.cpp,-1,12,,"PyErr_SetString(PyExc_TypeError, ""This function needs a string or a callable object as its only parameter."");","[""addLog""]","[[], [""PyErr_SetString"", ""PyExc_TypeError"", ""This"", ""function"", ""needs"", ""a"", ""string"", ""or"", ""a"", ""callable"", ""object"", ""as"", ""its"", ""only"", ""parameter""]]",[-30072061819639018572],838,0.0,2
https://github.com/collectd/collectd/commit/89eebe98be9968c165800503971782e28a40ce00,05 Dec 2009,Added write method to Values.,116,data/crawl/collectd/hunk_278.cpp,,,data/crawl/collectd/old_hunk_278.cpp,data/crawl/collectd/new_hunk_278.cpp,-1,96,,"PyErr_SetString(PyExc_RuntimeError, ""error dispatching values, read the logs"");","[""addLog""]","[[], [""PyErr_SetString"", ""PyExc_RuntimeError"", ""error"", ""dispatching"", ""values"", ""read"", ""the"", ""logs""]]",[4132038921679808130],837,28080.0,2
